timestamp,app,direction,protocol,src_ip,dst_ip,sport,dport,pkt_len,ip_ttl,tcp_flags,tcp_window,payload_len,inter_arrival_ms,flow_id
1777297843.442446,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,1290,128,16,255,1250,0.168,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.442611,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,1290,128,16,255,1250,0.165,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.442787,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,1290,128,16,255,1250,0.176,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.442955,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,61,128,24,255,21,0.169,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.4431,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,16,141,0,0.144,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.443241,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,16,144,0,0.141,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.44339,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,16,146,0,0.149,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.443531,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,16,149,0,0.141,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.443679,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,16,162,0,0.148,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.443817,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,16,162,0,0.138,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.443962,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,52,128,2,65535,0,0.0,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.444106,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,52,46,18,65535,0,0.145,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.444247,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,40,128,16,255,0,0.141,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.444416,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,557,128,24,255,517,0.169,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.444586,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,159,128,24,254,119,15.283,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.444756,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.17,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.444926,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.17,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.445095,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.168,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.445267,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.172,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.445445,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.178,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.445625,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.18,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.445796,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.171,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.445976,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,254,1250,0.18,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.446375,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,230,128,24,254,190,0.399,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.446535,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,40,46,16,1015,0,2.119,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.446709,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,1290,46,16,66,1250,0.174,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.446881,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,1290,46,16,66,1250,0.173,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.447049,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,386,46,24,66,346,0.168,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.447225,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,1290,46,24,66,1250,0.176,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.447381,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,52,128,16,255,0,0.156,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.447526,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,52,128,16,255,0,0.145,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.447911,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,40,128,16,255,0,0.385,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.448446,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,1290,46,16,66,1250,0.535,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.448782,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,653,46,24,66,613,0.336,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.449082,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,40,128,16,255,0,0.3,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.44937,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,1290,128,16,255,1250,0.288,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.449663,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,1290,128,16,255,1250,0.293,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.449874,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,1290,128,16,255,1250,0.212,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.450051,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,1290,128,16,255,1250,0.177,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.450248,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,1290,128,16,255,1250,0.197,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.45042,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,1290,128,16,255,1250,0.172,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.450594,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,962,128,24,255,922,0.174,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.45074,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16386,0,4.365,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.450882,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16386,0,0.141,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.451023,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16386,0,0.141,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.451165,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16385,0,0.142,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.451304,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,40,46,16,75,0,0.71,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.451443,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,40,46,16,82,0,0.139,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.451632,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,198,46,24,82,158,0.189,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.451798,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,40,128,16,255,0,0.165,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.45206,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,140,101,24,16385,100,0.896,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.452318,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,75,128,24,253,35,0.257,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.452547,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16385,0,0.23,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.45281,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,630,46,24,82,590,1.012,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.453073,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,64,46,24,82,24,0.262,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.453291,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,40,46,17,82,0,0.218,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.45352,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,40,128,16,252,0,0.229,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.45378,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,64,128,24,252,24,0.261,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.454105,traffic,in,TCP,10.129.9.167,140.82.114.22,64297,443,40,128,17,252,0,0.324,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.454319,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64297,40,46,4,0,0,0.215,10.129.9.167:64297-140.82.114.22:443-TCP
1777297843.454529,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,632,46,24,162,592,10.712,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.454776,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,64,46,24,162,24,0.247,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.454969,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,17,162,0,0.193,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.455131,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,40,128,16,252,0,0.161,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.455378,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,64,128,24,252,24,0.247,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.455588,traffic,in,TCP,10.129.9.167,140.82.114.22,64296,443,40,128,17,252,0,0.21,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.455736,traffic,in,TCP,140.82.114.22,10.129.9.167,443,64296,40,46,4,0,0,0.148,10.129.9.167:64296-140.82.114.22:443-TCP
1777297843.455907,traffic,in,TCP,142.250.130.95,10.129.9.167,443,56040,204,118,24,782,164,25.641,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.456054,traffic,in,TCP,10.129.9.167,142.250.130.95,56040,443,40,128,16,252,0,0.148,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.456223,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,154,128,24,253,114,3.675,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.456406,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,253,1250,0.184,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.456682,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1178,128,24,253,1138,0.276,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.456979,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16386,0,0.297,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.457257,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,140,101,24,16386,100,0.278,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.457482,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,40,128,16,253,0,0.225,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.457939,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,158,128,24,253,118,0.457,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.45839,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,253,1250,0.452,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.458915,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,1290,128,16,253,1250,0.524,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.459234,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,81,128,24,253,41,0.32,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.459562,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16386,0,0.327,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.459867,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,40,101,16,16386,0,0.306,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.460196,traffic,in,TCP,13.89.179.10,10.129.9.167,443,51936,140,101,24,16386,100,0.328,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.460364,traffic,in,TCP,10.129.9.167,13.89.179.10,51936,443,40,128,16,253,0,0.169,10.129.9.167:51936-13.89.179.10:443-TCP
1777297843.460609,traffic,in,UDP,10.129.9.167,149.156.96.8,55221,53,78,128,0,0,50,29.106,10.129.9.167:55221-149.156.96.8:53-UDP
1777297843.460831,traffic,in,UDP,10.129.9.167,149.156.96.8,55024,53,78,128,0,0,50,28.481,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.461455,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55221,201,61,0,0,173,0.846,10.129.9.167:55221-149.156.96.8:53-UDP
1777297843.462074,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55024,261,61,0,0,233,1.243,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.462254,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,52,128,2,65535,0,0.0,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.46241,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,52,99,18,65535,0,0.156,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.462557,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,40,128,16,255,0,0.146,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.462786,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,557,128,24,255,517,0.229,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.462938,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,40,99,16,4062,0,0.152,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.463149,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,139,99,24,16384,99,0.211,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.463351,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,477,128,24,255,437,0.202,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.463574,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,2540,99,16,16382,2500,0.224,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.464247,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,1290,99,16,16382,1250,0.673,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.464612,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,782,99,24,16382,742,0.365,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.46509,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,52,128,16,255,0,0.478,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.46534,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,40,128,16,255,0,0.25,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.465659,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.319,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.466035,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.376,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.466268,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.232,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.466554,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.286,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.466997,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.443,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.467245,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.249,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.468162,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.917,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.468638,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.476,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.468842,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.203,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.469044,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,253,1250,0.203,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.469195,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,40,99,16,16386,0,0.151,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.469339,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,40,99,16,16386,0,0.144,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.469508,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,143,99,24,16386,103,0.169,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.469679,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,252,1250,0.171,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.46985,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,1290,128,16,252,1250,0.171,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.470019,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,62,128,24,252,22,0.17,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.470174,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,40,99,16,16386,0,0.155,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.470346,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,506,99,25,16386,466,0.172,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.470491,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,40,128,16,255,0,0.145,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.47066,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,64,128,24,255,24,0.169,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.470915,traffic,in,TCP,10.129.9.167,20.189.173.24,64298,443,40,128,17,255,0,0.254,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.471061,traffic,in,TCP,20.189.173.24,10.129.9.167,443,64298,40,99,16,16386,0,0.146,10.129.9.167:64298-20.189.173.24:443-TCP
1777297843.471312,traffic,in,UDP,10.129.9.167,149.156.96.8,55221,53,84,128,0,0,56,9.857,10.129.9.167:55221-149.156.96.8:53-UDP
1777297843.471531,traffic,in,UDP,10.129.9.167,149.156.96.8,55024,53,84,128,0,0,56,9.457,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.472161,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55221,204,61,0,0,176,0.849,10.129.9.167:55221-149.156.96.8:53-UDP
1777297843.472741,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55024,262,61,0,0,234,1.21,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.472921,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,52,128,2,65535,0,0.0,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.473076,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,52,46,18,65535,0,0.155,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.473221,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,40,128,16,255,0,0.145,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.473403,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,557,128,24,255,517,0.182,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.473598,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,3790,46,24,66,3750,0.195,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.473773,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,386,46,24,66,346,0.175,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.47392,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,40,128,16,255,0,0.147,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.474098,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,1290,46,16,66,1250,0.178,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.474275,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,653,46,24,66,613,0.177,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.474466,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,40,128,16,255,0,0.19,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.474723,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,1290,128,16,255,1250,0.257,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.474904,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,1290,128,16,255,1250,0.181,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.475088,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,1290,128,16,255,1250,0.184,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.475262,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,1290,128,16,255,1250,0.174,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.475435,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,213,128,24,255,173,0.173,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.475586,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,40,46,16,73,0,0.151,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.475762,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,119,46,24,75,79,0.176,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.475939,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,119,46,24,75,79,0.177,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.476085,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,40,128,16,255,0,0.146,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.476227,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,40,46,16,78,0,0.141,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.476396,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,629,46,24,78,589,0.169,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.476564,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,64,46,24,78,24,0.168,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.476708,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,40,46,17,78,0,0.144,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.476854,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,40,128,16,252,0,0.145,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.477023,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,64,128,24,252,24,0.169,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.477168,traffic,in,TCP,10.129.9.167,140.82.112.21,64299,443,40,128,17,252,0,0.145,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.477308,traffic,in,TCP,140.82.112.21,10.129.9.167,443,64299,40,46,4,0,0,0.14,10.129.9.167:64299-140.82.112.21:443-TCP
1777297843.477476,traffic,in,TCP,142.250.130.95,10.129.9.167,443,56040,124,118,24,782,84,21.421,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.477625,traffic,in,TCP,10.129.9.167,142.250.130.95,56040,443,40,128,16,251,0,0.149,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.477838,traffic,in,UDP,10.129.9.167,149.156.96.8,55221,53,61,128,0,0,33,5.677,10.129.9.167:55221-149.156.96.8:53-UDP
1777297843.478051,traffic,in,UDP,10.129.9.167,149.156.96.8,55024,53,61,128,0,0,33,5.31,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.47841,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55221,77,61,0,0,49,0.573,10.129.9.167:55221-149.156.96.8:53-UDP
1777297843.478771,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55024,89,61,0,0,61,0.721,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.478986,traffic,in,UDP,10.129.9.167,149.156.96.8,55024,53,61,128,0,0,33,0.214,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.479333,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55024,89,61,0,0,61,0.347,10.129.9.167:55024-149.156.96.8:53-UDP
1777297843.479519,traffic,in,TCP,140.82.112.25,10.129.9.167,443,57136,65,239,24,75,25,191.181,10.129.9.167:57136-140.82.112.25:443-TCP
1777297843.479696,traffic,in,TCP,10.129.9.167,140.82.112.25,57136,443,69,128,24,252,29,0.177,10.129.9.167:57136-140.82.112.25:443-TCP
1777297843.479843,traffic,in,TCP,140.82.112.25,10.129.9.167,443,57136,40,239,16,75,0,0.147,10.129.9.167:57136-140.82.112.25:443-TCP
1777297843.480007,traffic,in,TCP,142.250.130.95,10.129.9.167,443,56040,204,118,24,782,164,2.383,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.480155,traffic,in,TCP,10.129.9.167,142.250.130.95,56040,443,40,128,16,251,0,0.148,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.481235,traffic,in,TCP,18.97.36.78,10.129.9.167,443,54987,64,113,24,12282,24,114.139,10.129.9.167:54987-18.97.36.78:443-TCP
1777297843.48149,traffic,in,TCP,10.129.9.167,18.97.36.78,54987,443,68,128,24,252,28,0.255,10.129.9.167:54987-18.97.36.78:443-TCP
1777297843.481649,traffic,in,TCP,18.97.36.78,10.129.9.167,443,54987,40,113,16,12282,0,0.159,10.129.9.167:54987-18.97.36.78:443-TCP
1777297843.481835,traffic,in,TCP,142.250.130.95,10.129.9.167,443,56040,527,118,24,782,487,1.68,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.481987,traffic,in,TCP,10.129.9.167,142.250.130.95,56040,443,40,128,16,255,0,0.152,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.482158,traffic,in,TCP,142.250.130.95,10.129.9.167,443,56040,125,118,24,782,85,0.171,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.482304,traffic,in,TCP,10.129.9.167,142.250.130.95,56040,443,40,128,16,255,0,0.146,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.482473,traffic,in,TCP,142.250.130.95,10.129.9.167,443,56040,204,118,24,782,164,0.169,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.482618,traffic,in,TCP,10.129.9.167,142.250.130.95,56040,443,40,128,16,255,0,0.146,10.129.9.167:56040-142.250.130.95:443-TCP
1777297843.482785,traffic,in,TCP,140.82.121.5,10.129.9.167,443,60977,79,51,24,74,39,72.266,10.129.9.167:60977-140.82.121.5:443-TCP
1777297843.482928,traffic,in,TCP,10.129.9.167,140.82.121.5,60977,443,40,128,17,255,0,0.143,10.129.9.167:60977-140.82.121.5:443-TCP
